,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,gps_code,iata_code
58869,small_airport,Kattaming Airport,39.94060134887695,66.0947036743164,1454.0,AS,UZ,,
58870,small_airport,Kazakly Baudark Airport,38.98569869995117,65.8230972290039,1283.0,AS,UZ,,
58871,small_airport,Khatyrchi Northwest Airport,40.053001403808594,65.93240356445312,1372.0,AS,UZ,,
58872,small_airport,Khavast Airport,40.20119857788086,68.85430145263672,1230.0,AS,UZ,,
58873,small_airport,Kilab Northwest Airport,39.16070175170898,66.85459899902344,2135.0,AS,UZ,,
58874,small_airport,Kilab Southeast Airport,39.09339904785156,66.91590118408203,2227.0,AS,UZ,,
58875,small_airport,Kishiseit East Airport,40.56110000610352,67.82959747314453,840.0,AS,UZ,,
58876,small_airport,Kishiseit Northeast Airport,40.58190155029297,67.79309844970703,840.0,AS,UZ,,
58877,small_airport,Kodzhar Southwest Airport,38.80619812011719,65.5697021484375,1127.0,AS,UZ,,
58878,small_airport,Kokand North Airport,40.659400939941406,70.8593978881836,1224.0,AS,UZ,,
58879,small_airport,Kolodets Sari Bel West Airport,40.30879974365234,67.85070037841797,991.0,AS,UZ,,
58880,small_airport,Kukaral Sedmoy Airport,40.65240097045898,69.19719696044922,1039.0,AS,UZ,,
58881,small_airport,Kuvacha Airport,39.49829864501953,63.71149826049805,630.0,AS,UZ,,
58882,small_airport,Kuvasay North Airport,40.37950134277344,71.9760971069336,2196.0,AS,UZ,,
58883,small_airport,Malekskaya Airport,40.70869827270508,68.5823974609375,865.0,AS,UZ,,
58884,small_airport,Margelan Airport,40.44150161743164,71.67449951171875,1593.0,AS,UZ,,
58885,small_airport,Matlha Airport,40.37789916992188,69.18309783935547,930.0,AS,UZ,,
58886,small_airport,Mitan Airport,39.98030090332031,66.560302734375,1711.0,AS,UZ,,
58887,small_airport,Nadezhdinskoye Airport,40.62350082397461,68.93990325927734,886.0,AS,UZ,,
58888,small_airport,Namagan Southwest Airport,40.94580078125,71.51509857177734,1544.0,AS,UZ,,
58889,small_airport,Naukent Airport,40.23690032958984,71.72969818115234,2617.0,AS,UZ,,
58890,small_airport,Pap East Airport,40.88349914550781,71.1803970336914,1410.0,AS,UZ,,
58891,small_airport,Put'k Sotsialismu Airport,40.69229888916016,68.32369995117188,861.0,AS,UZ,,
58892,small_airport,Shabskiy North Airport,40.24980163574219,68.9833984375,1089.0,AS,UZ,,
58893,small_airport,Shakhrikhan South Airport,40.622501373291016,72.02549743652344,1481.0,AS,UZ,,
58894,small_airport,Shakhrikhan West Airport,40.70280075073242,71.90119934082031,1398.0,AS,UZ,,
58895,small_airport,Shakhristabz Southwest Airport,39.0265007019043,66.77909851074219,1940.0,AS,UZ,,
58896,small_airport,Shamaldy Say Southeast Airport,41.14469909667969,72.18689727783203,1720.0,AS,UZ,,
58897,small_airport,Shamenay Airport,42.63859939575195,58.91719818115234,218.0,AS,UZ,,
58898,small_airport,Shurchi West Airport,37.91320037841797,67.75350189208984,1477.0,AS,UZ,,
58899,small_airport,Siyazy/Pa Yan Airport,39.82419967651367,64.59500122070312,751.0,AS,UZ,,
58900,small_airport,Srentenka Airport,40.3025016784668,69.15360260009766,930.0,AS,UZ,,
58901,small_airport,Surkhany Airport,37.73059844970703,67.5770034790039,1305.0,AS,UZ,,
58902,small_airport,Syrdar Northwest Airport,40.940799713134766,68.62210083007812,839.0,AS,UZ,,
58903,small_airport,Tmeni Telmana Airport,40.7318000793457,68.22200012207031,865.0,AS,UZ,,
58904,small_airport,Ulmas Airport,38.88639831542969,66.36199951171875,1560.0,AS,UZ,,
58905,small_airport,Uzunkuduk Airport,40.57633590698242,67.13956451416016,942.0,AS,UZ,,
58906,small_airport,Yakkatu Airport,40.4022,70.5276,1330.0,AS,UZ,,
58907,small_airport,Yangi Aryn Airport,41.3560905456543,60.599308013916016,311.0,AS,UZ,,
58908,small_airport,Yangi Kurgan Airport,40.556400299072266,71.20700073242188,1309.0,AS,UZ,,
58909,small_airport,Yangi Yul Airport,41.13560104370117,69.05690002441406,1217.0,AS,UZ,,
58910,small_airport,Yangiabad East Airport,40.28329849243164,68.39600372314453,1004.0,AS,UZ,,
58911,small_airport,Yangiabad Northwest Airport,40.26250076293945,68.30950164794922,1008.0,AS,UZ,,
58912,small_airport,Yangikishiak Airport,40.4182014465332,67.18830108642578,1830.0,AS,UZ,,
58913,small_airport,Yangikurgan / Akdaya Airport,39.92290115356445,66.654296875,1800.0,AS,UZ,,
58914,small_airport,Yangiturmysh Airport,40.71609878540039,69.08039855957031,980.0,AS,UZ,,
58915,small_airport,Yerzhar Southwest Airport,40.62369918823242,68.0905990600586,867.0,AS,UZ,,
58916,small_airport,Zolotaya Orda Airport,40.57799911499024,68.69940185546875,865.0,AS,UZ,,
58917,small_airport,Tashkent Sergeli Airport,41.20000076293945,69.23999786376953,,AS,UZ,,
58918,small_airport,Tomar Ozek Airport,43.615,59.267,185.0,AS,UZ,,
58921,small_airport,Maymanak Airport,39.13779830932617,65.16529846191406,1047.0,AS,UZ,UT73,
58922,small_airport,Kungrad Airport,43.08300018310547,58.88420104980469,180.0,AS,UZ,UT77,
58923,small_airport,Hope Bay Aerodrome,68.156,-106.618,150.0,,CA,,UZM
58924,small_airport,Urzhar Airport,47.09115,81.66521,,AS,KZ,UASU,UZR
58926,small_airport,Brook Hill Farm Airport,37.928199768066406,-79.1781005859375,1600.0,,US,VA00,
58928,small_airport,Pace Airport,36.58539962768555,-79.8938980102539,800.0,,US,VA02,
58930,small_airport,Barrows Airport,37.49209976196289,-79.92870330810547,1100.0,,US,VA04,
58932,small_airport,Deer Run Airport,36.99430084228516,-80.45449829101562,2400.0,,US,VA06,
58933,small_airport,Burkes Garden Airport,37.095699310302734,-81.36930084228516,3060.0,,US,VA07,
58934,small_airport,Longbranch Airport,37.717098236083984,-76.35880279541016,20.0,,US,VA08,
58936,small_airport,Catawba Valley Airport,37.28010177612305,-80.30139923095703,1720.0,,US,VA10,
58937,small_airport,White Oak Stand Airport,36.807899475097656,-81.70120239257812,2100.0,,US,VA11,
58938,small_airport,Gravely Airport,36.64680099487305,-79.7969970703125,750.0,,US,VA12,
58939,small_airport,Breezy Knoll Airport,37.26539993286133,-79.04280090332031,785.0,,US,VA13,
58940,small_airport,Southampton Correctional Center Airport,36.740699768066406,-77.26270294189453,50.0,,US,VA14,
58942,small_airport,Centreville Airport,38.87929916381836,-77.4843978881836,300.0,,US,VA16,
58943,small_airport,Mulberry Run Airport,39.0359001159668,-78.39219665527344,820.0,,US,VA17,
58944,small_airport,Bundoran Airport,37.96849822998047,-78.68219757080078,840.0,,US,VA18,
58945,small_airport,Snow Hill Airport,37.95399856567383,-78.36920166015625,268.0,,US,VA19,
58946,small_airport,Chanda Airport,19.99469947814941,79.22250366210938,625.0,AS,IN,VA1B,
58947,small_airport,Birlagram Airport,23.4468994140625,75.42030334472656,1541.0,AS,IN,VA1C,
58948,small_airport,Muirpur Airport,24.125200271606445,83.04060363769531,1122.0,AS,IN,VA1D,
58949,small_airport,Bhilai Airport,21.2942008972168,81.37950134277344,1014.0,AS,IN,VA1E,
58950,small_airport,Sidhi Airport,24.402299880981445,81.8147964477539,1093.0,AS,IN,VA1F,
58951,medium_airport,"Rewa Airport, Chorhata, REWA",24.503401,81.220299,1000.0,AS,IN,VA1G,REW
58952,small_airport,Ondwa Airport,25.14150047302246,74.61150360107422,1450.0,AS,IN,VA1H,
58953,small_airport,Dhana Airport,23.75359916687012,78.85579681396484,1706.0,AS,IN,VA1J,
58954,small_airport,Naliya Air Force Station,23.2223,68.891296,135.0,AS,IN,VANY,
58955,small_airport,Amla Airport,21.926399,78.113602,2435.0,AS,IN,VA1L,
58956,small_airport,Karad Airport,17.285900115966797,74.15809631347656,1890.0,AS,IN,VA1M,
58957,small_airport,Nimach Airport,24.43079948425293,74.8677978515625,1617.0,AS,IN,VA1N,
58958,small_airport,Burhar Airport,23.235200881958008,81.50370025634766,1500.0,AS,IN,VA1O,
58959,small_airport,Diu Airport,20.7131,70.921097,31.0,AS,IN,VA1P,DIU
58963,small_airport,Sanford Field,38.11899948120117,-76.61360168457031,15.0,,US,VA23,
58964,small_airport,Skovhus Airport,37.41429901123047,-78.96420288085938,712.0,,US,VA24,
58965,small_airport,Twin Towers Airport,36.76430130004883,-78.3604965209961,470.0,,US,VA25,
58967,small_airport,Moorefield's Airstrip,36.55989837646485,-80.13780212402344,1110.0,,US,VA27,
58968,small_airport,Layne Farm Airstrip,37.12129974365234,-78.64360046386719,560.0,,US,VA28,
58970,small_airport,Phalodi Airport,27.11289978027344,72.38899993896484,781.0,AS,IN,VA2A,
58971,small_airport,Meerut Sw Airport,28.90489959716797,77.67729949951172,732.0,AS,IN,VA2B,
58972,small_airport,Gondia Airport,21.526817,80.290347,987.0,AS,IN,VAGD,
58973,small_airport,Ratlam Airport,23.38139915466309,75.02559661865234,1702.0,AS,IN,VA2D,
58974,small_airport,Berryvale Airport,38.526798248291016,-77.9563980102539,470.0,,US,VA30,
58975,small_airport,Apple Grove Airport,37.76259994506836,-76.34629821777344,15.0,,US,VA31,
58976,small_airport,Longs Airport,38.804298400878906,-78.5719985961914,870.0,,US,VA32,
58977,small_airport,Beaver Dam Airpark,37.0443000793457,-76.76820373535156,100.0,,US,VA33,
58978,small_airport,Big Buffalo Airstrip,37.28350067138672,-78.44969940185547,510.0,,US,VA34,
58980,small_airport,F. U. M. A. Airport,37.74459838867188,-78.27030181884766,400.0,,US,VA36,
58984,small_airport,High Hopes Airport,37.934600830078125,-75.60990142822266,9.0,,US,VA41,
58985,small_airport,Dogwood Airpark,38.358972,-77.452744,180.0,,US,VA42,
58986,small_airport,Balcony Downs Airstrip,37.64739990234375,-79.42479705810547,820.0,,US,VA43,
58987,small_airport,Rose Retreat Farm Airport,37.71680068969727,-77.88390350341797,250.0,,US,VA44,
58988,small_airport,Lous Airport,38.12789916992188,-78.1635971069336,480.0,,US,VA45,
58989,small_airport,Timber Ridge Airpark,39.296199798583984,-78.36219787597656,1024.0,,US,VA46,
58991,small_airport,Robertson Airport,37.705399,-77.372498,193.0,,US,,
58992,small_airport,Woods Farm Airstrip,37.7150993347168,-77.30249786376953,57.0,,US,VA50,
58993,small_airport,Frank Field,38.48509979248047,-78.94529724121094,1650.0,,US,VA52,
58996,small_airport,Wells Airport,37.00350189208984,-76.82749938964844,88.0,,US,VA56,
58997,small_airport,Powhatan Airport,38.24850082397461,-77.21910095214844,60.0,,US,VA57,
58998,small_airport,River Bend Airport,38.90610122680664,-78.44439697265625,606.0,,US,VA58,
59001,small_airport,Lovettsville Airfield,39.264,-77.657204,529.0,,US,VA61,
59002,small_airport,The Grass Patch Airport,39.2593002319336,-77.6572036743164,530.0,,US,VA62,
59005,small_airport,Ivy Hill Airport,37.39459991455078,-79.32479858398438,920.0,,US,VA65,
59006,small_airport,Breeden Airport,38.60760116577149,-77.56939697265625,210.0,,US,VA66,
59007,small_airport,Homeland Airport,38.570098876953125,-77.93499755859375,404.0,,US,VA67,
59008,small_airport,Lakeview Aerodrome,37.11880111694336,-79.60279846191406,1020.0,,US,VA68,
59011,small_airport,Aden Field,38.64849853515625,-77.53279876708984,210.0,,US,VA71,
59012,small_airport,Covington Airport,36.60010147094727,-80.0386962890625,940.0,,US,VA72,
59013,small_airport,Mazza Airport,37.24459838867188,-77.49420166015625,190.0,,US,VA73,
59014,small_airport,Smith Field,38.3026008605957,-79.50810241699219,2020.0,,US,VA75,
59015,small_airport,Baskerville Airport,36.98759841918945,-77.77169799804688,250.0,,US,VA76,
59016,small_airport,Hanover Air Park,37.69400024414063,-77.37689971923828,196.0,,US,VA77,
59018,small_airport,Hickory Tree Farms Airport,38.9529,-77.746902,544.0,,US,VA79,
59019,small_airport,Woodle Airport,37.47880172729492,-77.70189666748047,315.0,,US,VA80,
59020,small_airport,Cub Field,37.94540023803711,-77.89939880371094,396.0,,US,VA81,
59022,small_airport,Fincastle Airport,37.52239990234375,-79.85199737548828,1140.0,,US,VA83,
59024,small_airport,New Castle International Airport,37.48350143432617,-80.09980010986328,1320.0,,US,VA85,
59026,small_airport,Valley View Airport,38.69179916381836,-77.55110168457031,240.0,,US,VA87,
59028,small_airport,Chance Airport,37.56460189819336,-75.92630004882812,6.0,,US,VA89,
59030,small_airport,Johnson Field,37.70489883422852,-75.72660064697266,38.0,,US,VA91,
59031,small_airport,Peace and Plenty Farm Airport,37.7224006652832,-75.78579711914062,8.0,,US,VA92,
59032,small_airport,Ayers Airport,38.90510177612305,-78.65470123291016,1340.0,,US,VA93,
59033,small_airport,Plainview Airport,37.53570175170898,-77.89140319824219,400.0,,US,VA94,
59035,small_airport,Faber Airport,37.82540130615234,-78.73169708251953,640.0,,US,VA96,
59037,small_airport,Reedville Airport,37.82820129394531,-76.27330017089844,12.0,,US,VA98,
59038,small_airport,Federhart-Ophelia STOLport,37.90599822998047,-76.29049682617188,13.0,,US,VA99,
59039,medium_airport,Sardar Vallabhbhai Patel International Airport,23.0771999359,72.63469696039999,189.0,AS,IN,VAAH,AMD
59040,medium_airport,Akola Airport,20.698931,77.056883,999.0,AS,IN,VAAK,AKD
59041,medium_airport,Aurangabad Airport,19.862699508666992,75.39810180664062,1911.0,AS,IN,VAAU,IXU
59042,large_airport,Chhatrapati Shivaji International Airport,19.0886993408,72.8678970337,39.0,AS,IN,VABB,BOM
59043,medium_airport,Bilaspur Airport,21.9884,82.111,899.0,AS,IN,VEBU,PAB
59044,medium_airport,Bhuj Airport,23.2877998352,69.6701965332,268.0,AS,IN,VABJ,BHJ
59045,medium_airport,Belagavi Airport,15.8593,74.618301,2487.0,AS,IN,VOBM,IXG
59046,medium_airport,Vadodara Airport,22.336201,73.226303,129.0,AS,IN,VABO,BDQ
59047,medium_airport,Raja Bhoj International Airport,23.2875003815,77.3374023438,1711.0,AS,IN,VABP,BHO
59048,medium_airport,Bhavnagar Airport,21.752199173,72.1852035522,44.0,AS,IN,VABV,BHU
59049,medium_airport,Daman Airport,20.434401,72.843201,33.0,AS,IN,VADN,NMB
59050,small_airport,Deesa Airport,24.2679,72.204399,485.0,AS,IN,VADS,
59051,small_airport,Guna Airport,24.654699,77.347298,1600.0,AS,IN,VAGN,GUX
59052,large_airport,Dabolim Airport,15.3808002472,73.8313980103,150.0,AS,IN,VOGO,GOI
59053,medium_airport,Hubli Airport,15.361700058,75.08489990230001,2171.0,AS,IN,VOHB,HBX
59054,medium_airport,Devi Ahilyabai Holkar Airport,22.7217998505,75.8011016846,1850.0,AS,IN,VAID,IDR
59055,medium_airport,Jabalpur Airport,23.17779922485352,80.052001953125,1624.0,AS,IN,VAJB,JLR
59056,small_airport,Juhu Aerodrome,19.098100662231445,72.83419799804688,13.0,AS,IN,VAJJ,
59057,medium_airport,Jamnagar Airport,22.465499877929688,70.01260375976562,69.0,AS,IN,VAJM,JGA
59058,medium_airport,Kandla Airport,23.1127,70.100304,96.0,AS,IN,VAKE,IXY
